address;category;id;lat;lng;location;name;originalId;polarity;subCategory;details;reviews
Marheinekeplatz 15, Berlin, Germany;accommodation;234511;52.489486;13.394175;Berlin;"Hotel Restaurant Bar ""MATZBACH""";;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234511;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234511
Markgrafenstr. 68;accommodation;102596;52.50556224852;13.394191000457;Berlin;Check !n Hostel;4efb584d02d5abdcbed3268c;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=102596;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102596
Märkische Allee;accommodation;101755;52.52994895808;13.53800058997;Berlin;Strahlemann und Meutel;4ea1d07c93ad755e36b14bd6;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=101755;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101755
Marlene Dietrich Platz 2;accommodation;104207;52.508037781598;13.372570456332;Berlin;Grand Club Lounge @HyattPR;4f7cbf9fe4b07071b4fe0669;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=104207;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=104207
Mehringdamm 57, Berlin, Germany;accommodation;93192;52.49103;13.3887;Berlin;Hotel Sarotti-Höfe;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93192;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93192
Meinekestraße 5, Berlin, Germany;accommodation;234349;52.501891;13.328849;Berlin;Hotel Imperator;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234349;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234349
Messedamm 22;accommodation;109538;52.502886844658;13.275990486145;Berlin;Blogger Bar @ Mövenpick ITB stand;511cbd71d86cb927eafbbed4;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=109538;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=109538
Michael-Brückner-Straße 1a;accommodation;98706;52.455844766894;13.510944371312;Berlin;M&M Hotel;4da45c2b9aa4721eacda351a;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=98706;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=98706
Michaelkirchstraße 17, Berlin, Germany;accommodation;234023;52.510616;13.421962;Berlin;Hotel Velvet GmbH;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234023;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234023
Möckernstrasse;accommodation;109725;52.501749011926;13.38274758083;Berlin;Wyndham Hotel Berlin;512e591ae4b03c314d5843f6;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=109725;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=109725
Mollstraße 30, Berlin, Germany;accommodation;107886;52.525291;13.421296;Berlin;Hotel ibis budget Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107886;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107886
Mommsenstraße 6, Berlin, Germany;accommodation;99714;52.503121;13.318354;Berlin;Hotel-Pension Waizenegger;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=99714;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=99714
Müggelheimer Damm 267/273;accommodation;106820;52.413489;13.661512;Berlin;Down Town Motel;502eda2be4b078fb593e4872;0;Motel;http://tour-pedia.org/api/getPlaceDetails?id=106820;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=106820
Müggelseedamm 70, Berlin, Germany;accommodation;215532;52.448468;13.610246;Berlin;Hotel Spree-idyll;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215532;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215532
Mühlenstr. 6;accommodation;94360;52.503304818523;13.445511460304;Berlin;East-Side Hotel;4ba3ae41f964a520a35338e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94360;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94360
Müllerstraße 74;accommodation;93566;52.558249896652;13.339007518363;Berlin;Hotel de France;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93566;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93566
Münzstraße 19, Berlin, Germany;accommodation;233900;52.524687;13.407234;Berlin;Hotel in Berlin buchen - Expedia.de;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233900;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233900
Murellenweg, Charlottenburg-Olympiastadion;accommodation;97718;52.51667;13.23333;Berlin;Waytostay;4d41e542aed776eb07656897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97718;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97718
Nassauische Straße 37;accommodation;114334;52.486698150635;13.326714515686;Berlin;die-ferienwohnung.co;527262bc498efce5a097fa72;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=114334;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114334
Neuköllner Straße 201-203, Berlin, Germany;accommodation;234732;52.430102;13.477699;Berlin;Hotel Nest;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234732;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234732
Neuköllner Straße 217, Berlin, Germany;accommodation;234733;52.428833;13.479381;Berlin;Hotel Sueden;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234733;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234733
Niebuhrstr. 74;accommodation;102613;52.504268627124;13.316250603628;Berlin;Hotel Pension Elegia;4efdb71877c885c3339f9a35;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=102613;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102613
Niebuhrstraße 74, Berlin, Germany;accommodation;96386;52.504185;13.316259;Berlin;Hotel Elegia;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96386;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96386
Niederbarnimstraße 18;accommodation;102665;52.51319135381;13.458766937256;Berlin;N18, Berlin;4f038e44754a4b3575b56b4d;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=102665;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102665
Nogatstratße 18;accommodation;105453;52.469576;13.433071;Berlin;Nogatstratße BnB;4fc7f1ebe4b0896b9f07fded;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=105453;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=105453
Nollendorfplatz 5 - Haus B;accommodation;113956;52.4985;13.3523;Berlin;mygayhostel;524e778b498e4320aceb61ab;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=113956;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=113956
Nordbahnstr., Reinickendorf;accommodation;97726;52.57111;13.38139;Berlin;Waytostay;4d41e5c4aed776eb58776897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97726;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97726
Nordufer 28;accommodation;95442;52.546989814042;13.351417857999;Berlin;Jugendgästehaus Nordufer;4c019d851747a59388d15dca;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=95442;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95442
Nürnberger Straße 14, Berlin, Germany;accommodation;233932;52.502618;13.338591;Berlin;Hotel-Pension Tauentzien;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233932;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233932
Nürnberger Straße 24A, Berlin, Germany;accommodation;234365;52.501088;13.336942;Berlin;Hotel Pension Nürnberger Eck;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234365;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234365
Nürnberger Straße 46, Berlin, Germany;accommodation;101773;52.500679;13.336966;Berlin;Hotel Bernstein;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101773;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101773
Nymphenburger Str. 1;accommodation;102819;52.481505228655;13.340486309593;Berlin;Hotel Chevalier;4f135506e4b072565ea0202e;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=102819;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102819
Ofener Straße 15, Berlin, Deutschland;accommodation;101936;52.555439;13.343959;Berlin;Hotel Pension Rehberge;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101936;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101936
Ollenhauerstrasse 111;accommodation;94761;52.569339;13.329821;Berlin;Carat Hotel Berlin;4bc7794293bdeee1206c37ae;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94761;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94761
Oranienburger Chaussee 45;accommodation;95138;52.64276;13.30261;Berlin;ABC Hotel Frohnau;4be174738dd062b5444c3e3c;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95138;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95138
OsnabrÃ¼cker Strasse 7;accommodation;95013;52.526244174476;13.30103879558;Berlin;Aparotel Hotel Berlin;4bd770ed304fce72ad9033ab;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95013;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95013
Osnabrücker Str., Charlottenburg;accommodation;97722;52.52611;13.30084;Berlin;Waytostay;4d41e5a7aed776eb39736897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97722;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97722
Otto-Braun-Straße 25, Berlin, Germany;accommodation;233979;52.523845;13.417075;Berlin;Hotel Indigo Berlin - Alexanderplatz;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233979;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233979
Otto-Suhr-Allee, Charlottenburg;accommodation;97707;52.5128;13.3083;Berlin;Waytostay;4d41e4eaaed776ebb1566897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97707;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97707
Oudenarderstrasse, Mitte-Wedding;accommodation;97717;52.55;13.36667;Berlin;Waytostay;4d41e52aaed776eb82616897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97717;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97717
Pariser Straße 37, Berlin, Germany;accommodation;233434;52.498397;13.317086;Berlin;Hotel Alexander;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233434;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233434
Pariser Straße 39/ 40, Berlin, Germany;accommodation;233435;52.4981;13.31781;Berlin;Hotel AUSTRIANA;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233435;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233435
Peter-Weiss-Gasse 8, Berlin, Germany;accommodation;234203;52.538461;13.607632;Berlin;Hotel Arena Am Alexanderplatz;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234203;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234203
Platz vor dem Neuen Tor 6;accommodation;94703;52.528444101049;13.378160509489;Berlin;Adina Apartment Hotel;4bc4b8b774a9a593753fd6f6;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94703;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94703
Plöner Straße 9a, Berlin, Germany;accommodation;234293;52.481907;13.284248;Berlin;Hotel Bernhard Garni;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234293;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234293
Potsdamer Platz 3;accommodation;96531;52.520573414015;13.386889437418;Berlin;Club Lounge;4c7f81bad860b60cddf7609d;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96531;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96531
Potsdamer Platz 3;accommodation;107491;52.510131;13.37491;Berlin;The Club Lounge @RitzCarlton 10th floor;50621621e4b038b7efe7ea15;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107491;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107491
Potsdamer Straße 129, Berlin, Germany;accommodation;94663;52.49741;13.36255;Berlin;Hotel City B Novum;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94663;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94663
Potsdamer Straße 68, Berlin, Germany;accommodation;233203;52.504727;13.366832;Berlin;Hotel Potsdamer Hof Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233203;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233203
PRENZLAUER ALLEE 169;accommodation;92975;52.547704950014;13.428297042847;Berlin;Holiday Inn;4b09667ff964a520c11623e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=92975;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92975
Prenzlauer Allee 169;accommodation;110339;52.547921138863;13.428402268814;Berlin;Holiday Inn;515dd0591b19a09cd579123b;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=110339;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=110339
Prenzlauer Allee 199;accommodation;114249;52.538516998291;13.42289352417;Berlin;Zimmer Prenzlberg A2;5269a507498eebe68fc4a64a;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=114249;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114249
Prinzregentenstraße 47, Berlin, Germany;accommodation;97171;52.478203;13.332564;Berlin;Hotel Prinzregent;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97171;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97171
Proskauer Str. 20;accommodation;96898;52.519092809476;13.463066865148;Berlin;The Pirate Hostel;4cb09ecddb32f04d014bc14d;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=96898;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96898
Pückler Str. 54;accommodation;95234;52.465686776257;13.270852714777;Berlin;JETpak ECOLODGE;4beb0fb76295c9b6403b8708;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=95234;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95234
Rankestraße 23, Berlin, Germany;accommodation;234362;52.501496;13.33298;Berlin;Hotel Aurum;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234362;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234362
Rankestraße 9, Berlin, Germany;accommodation;234363;52.50205;13.33264;Berlin;Hotel-Pension Elite;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234363;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234363
Reichsstraße 105, Berlin, Germany;accommodation;98892;52.510908;13.270291;Berlin;Hotel Aster;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=98892;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=98892
Reichstrasse, Charlottenburg-Olympiastadion;accommodation;97720;52.5101;13.2682;Berlin;Waytostay;4d41e568aed776ebda6a6897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97720;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97720
Rheinbabenallee, Schmargedorf-Grunewald;accommodation;97714;52.4797;13.2746;Berlin;Waytostay;4d41e514aed776ebfb5d6897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97714;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97714
Rosa-Luxemburg-Str. 9-13;accommodation;91994;52.52444976107;13.409757614136;Berlin;Lux Eleven;4adcda72f964a5203f4521e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91994;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91994
Rostocker Str. 31;accommodation;97230;52.532070153247;13.326287269592;Berlin;City Apartments Berlin 1803;4ce089137e2e236af0d08b1b;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97230;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97230
Rostocker Str. 31;accommodation;113013;52.531921;13.326734;Berlin;City Apartments Berlin 2028;520d152f11d23a5cb99e1351;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=113013;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=113013
Rudower Chaussee 14, Berlin, Germany;accommodation;234749;52.432252;13.534733;Berlin;Hotel Am Campus Hotel;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234749;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234749
Rudower Stasse 90-94;accommodation;96607;52.436449755425;13.464032366069;Berlin;EuroHotel Berlin Airport BBI;4c88acd3584c76b0e805ec58;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96607;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96607
Rudower Str. 80-82;accommodation;94216;52.437800916373;13.464137275558;Berlin;Best Western Leonardo Hotel;4b96ea1af964a52074ed34e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94216;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94216
Rudower Straße 179, Berlin, Germany;accommodation;234730;52.431832;13.475049;Berlin;Hotel Esprit;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234730;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234730
Ruschestr. 45;accommodation;100603;52.521789398399;13.485402501136;Berlin;Tryp Hotel Berlin;4e3bf1d41f6e844231d024a7;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100603;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100603
Ruschestr. 45, Berlin, 10367, Germany;accommodation;215515;52.5219348252;13.4853088497;Berlin;Hotel Ruschestraße;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215515;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215515
Samariterstr. 15;accommodation;101411;52.518177332119;13.466139817394;Berlin;Hotel-Pension INSOR;4e7e558102d51c00a67dd353;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=101411;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101411
Sandinostraße 5-6;accommodation;111518;52.537813973118;13.482192399466;Berlin;Sandino Hostel Berlin;51a9c37d498e9e3a61524350;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=111518;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=111518
Scharnweberstraße 17-20, Berlin, Germany;accommodation;233511;52.563942;13.327681;Berlin;Hotel Baerlin in Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233511;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233511
Schillingbrücke 2, Berlin, Germany;accommodation;233204;52.509875;13.429641;Berlin;Ibis am Ostbahnhof;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233204;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233204
Schlesische Straße 22, Berlin, Germany;accommodation;96750;52.498225;13.446963;Berlin;Hostel X Berger;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96750;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96750
Schlüter Str 40;accommodation;93190;52.50041;13.316454;Berlin;Hotel Casa;4b21e675f964a5204b4224e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93190;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93190
Schlüterstraße 40, Berlin, Germany;accommodation;234312;52.500495;13.316492;Berlin;Hotel Ahorn Garni;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234312;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234312
Schnepfenreuther Weg 4, Berlin, Germany;accommodation;233697;52.55607;13.201684;Berlin;Hotel Waltraud Hotel;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233697;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233697
Schonflieserstrasse 4;accommodation;94670;52.552890983333;13.408520266667;Berlin;AS Apartments;4bc1ab7b4cdfc9b6b7f19421;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=94670;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94670
Schönhauser Allee 140, Berlin, Germany;accommodation;233160;52.542213;13.41184;Berlin;Hotel Apartmenthaus Zarenhof;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233160;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233160
Schönleinstr. 33;accommodation;100792;52.492552;13.421675;Berlin;Pension Berlin;4e4aea1518a808fd10f70178;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100792;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100792
Schönwalder Allee 26;accommodation;91967;52.568365517224;13.195424282563;Berlin;Hotel Christophorus-Haus;4adcda71f964a520164521e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91967;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91967
Schwedter Str. 15;accommodation;93961;52.533975860484;13.408985137939;Berlin;Hotel Jurine;4b76056bf964a5201d372ee3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93961;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93961
Seestr. 28;accommodation;108274;52.547613610946;13.347594738007;Berlin;Ronald McDonald Haus Berlin-Wedding;509f9499e4b0383a0ea0917e;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=108274;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=108274
Seestr. 4-5;accommodation;107405;52.543220431467;13.339986075558;Berlin;Virchow-Gästehaus der Charité;505b4e1de4b016e61b3242bc;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=107405;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107405
Silbersteinstrasse, Kreuzberg-Neukölln;accommodation;97724;52.4691;13.4357;Berlin;Waytostay;4d41e5b7aed776eb71756897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97724;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97724
Simon-Dach-Stasse 39;accommodation;113339;52.510982513428;13.457153320312;Berlin;Berlin39.com;5221f78611d2bc869d9d6575;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=113339;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=113339
Sömmeringstr. 24-26;accommodation;94388;52.52346387273;13.306531934926;Berlin;ECONTEL HOTEL;4ba7122cf964a520557f39e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94388;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94388
Späthsfelder Weg 44, Berlin, Germany;accommodation;234742;52.448424;13.479215;Berlin;Hotel-Pension-Claudia;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234742;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234742
Stallupöner Allee 22, Berlin, Germany;accommodation;233734;52.504685;13.234513;Berlin;Hotel Residenz Aquatorialguniea;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233734;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233734
Steglitzer Damm 40, Berlin/Steglitz, Deutschland;accommodation;234585;52.450456;13.342311;Berlin;Holland Mühle;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234585;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234585
Stölpchenweg 45, Berlin, Germany;accommodation;101728;52.405293;13.140627;Berlin;Hotel Forsthaus;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101728;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101728
Straße zum Müggelhort 1, Berlin, Germany;accommodation;234785;52.432362;13.676026;Berlin;Hotel Müggelhort am Müggelsee;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234785;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234785
Stresemannstraße 95-97, Berlin, Germany;accommodation;93751;52.505689;13.380553;Berlin;Hotel BelAhr;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93751;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93751
streustrasse;accommodation;102334;52.55104902869;13.439517067636;Berlin;bed&breakfast;4edc08cde300851bfb81932d;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=102334;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102334
Streustraße 123, Berlin, Germany;accommodation;95109;52.548208;13.448204;Berlin;Hotel Pension Streuhof Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95109;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95109
Streustrasse, Prenzlauer Berg-Pankow;accommodation;97729;52.54792;13.44945;Berlin;Waytostay;4d41e61daed776eb04836897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97729;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97729
Stuttgarter Platz 17;accommodation;104686;52.505094224207;13.30094575882;Berlin;HappyGoLucky Hotel;4f9d7234e4b01da400e254fb;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=104686;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=104686
Stuttgarter Platz 17;accommodation;105663;52.505136847813;13.300917205359;Berlin;HappyGoLucky Hotel;4fd60245e4b0a8f57222aef4;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=105663;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=105663
Suarezstr. 41;accommodation;100417;52.503049798609;13.287987054715;Berlin;Ferienwohnung Hauptstadt-Domizil;4e2dd9e322717d705850d123;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100417;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100417
Südwestkorso, Schöneberg-Templehof;accommodation;97721;52.4785;13.3304;Berlin;Waytostay;4d41e596aed776ebd5706897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97721;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97721
Sybelstraße 14, Berlin, Germany;accommodation;94783;52.502121;13.306376;Berlin;Hotel Amadeus Am Kurfürstendamm;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94783;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94783
Sybelstraße 29, Berlin, Germany;accommodation;234288;52.502009;13.298664;Berlin;Hotel Kardell;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234288;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234288
Tellstr. 9-10;accommodation;112894;52.48634756467;13.43207359314;Berlin;Aky Hostel;5208d26a11d27a0c6b18c3e2;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=112894;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=112894
Torstrasse 136;accommodation;103238;52.529415109052;13.399693656661;Berlin;Hotel Mani;4f3b052ce4b01e3345847841;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=103238;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=103238
Torstraße 60, Berlin, Germany;accommodation;233908;52.528799;13.408523;Berlin;Hostel Aloha Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233908;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233908
Uhlandstrasse 162, Berlin, 10719, Germany;accommodation;215564;52.499552799808;13.32511205648;Berlin;HOTEL SEIFERT Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215564;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215564
Uhlandstraße 162, Berlin, Germany;accommodation;233374;52.49947;13.3258;Berlin;Hotel Seifert;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233374;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233374
Uhlandstrasse 188-189, Berlin, 10623, Germany;accommodation;215563;52.504860386232;13.325992414476;Berlin;Hotel Hampton By Hilton;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215563;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215563
